time (s), HAT0_ch0 velocity (mm/s), HAT0_ch1 velocity (mm/s), HAT1_ch0 velocity (mm/s), HAT1_ch1 velocity (mm/s)
6.192005,-5.219601,-0.034438,-0.012643,-0.164570
6.192611,2.710267,-0.039403,-0.014354,-0.031728
6.193216,9.720949,-0.027961,-0.019665,0.119916
6.193822,13.234728,-0.000743,-0.019781,0.236370
6.194428,12.079894,0.034156,-0.019324,0.276062
6.195033,6.559368,0.060904,-0.019662,0.225317
6.195639,-1.274127,0.071337,-0.020499,0.103734
6.196245,-8.625316,0.064215,-0.019192,-0.044564
6.196850,-12.916546,0.041569,-0.019663,-0.169682
6.197456,-12.658883,0.009493,-0.016985,-0.227812
6.198062,-7.874909,-0.017925,-0.017898,-0.197871
6.198667,-0.325834,-0.033113,-0.020448,-0.090152
6.199273,7.375026,-0.033401,-0.021359,0.056851
6.199879,12.423251,-0.018523,-0.020755,0.190390
6.200485,13.066851,0.009155,-0.018543,0.262106
6.201090,9.033971,0.035916,-0.019388,0.246596
6.201696,1.753713,0.051050,-0.017096,0.150567
6.202302,-6.099230,0.050867,-0.016599,0.010718
6.202907,-11.775247,0.036860,-0.013997,-0.124140
6.203513,-13.297243,0.011373,-0.014628,-0.206984
6.204119,-10.081824,-0.014124,-0.015289,-0.207253
6.204724,-3.283016,-0.029931,-0.014275,-0.123481
6.205330,4.688455,-0.032358,-0.013193,0.014853
6.205936,11.012514,-0.022075,-0.009218,0.158188
6.206541,13.396064,0.000465,-0.009481,0.254204
6.207147,11.040284,0.026069,-0.007964,0.267845
6.207753,4.687831,0.041863,-0.005902,0.193708
6.208359,-3.283836,0.042817,-0.008369,0.059517
6.208964,-10.066500,0.029625,-0.005655,-0.087826
6.209570,-13.282449,0.005937,-0.008420,-0.198952
6.210176,-11.799298,-0.020010,-0.007931,-0.234962
6.210781,-6.091639,-0.035623,-0.007826,-0.182593
6.211387,1.755175,-0.037007,-0.009129,-0.060727
6.211993,9.026270,-0.024791,-0.005020,0.086563
6.212598,13.045772,-0.000297,-0.003121,0.206136
6.213204,12.461069,0.030226,-0.004592,0.253852
6.213810,7.382350,0.051486,-0.004919,0.212267
6.214416,-0.319598,0.056096,-0.004993,0.097325
6.215021,-7.872416,0.043347,-0.002786,-0.048903
6.215627,-12.628786,0.016702,-0.002312,-0.176596
6.216233,-12.938259,-0.017386,-0.001600,-0.241356
6.216838,-8.624586,-0.044078,0.000274,-0.218914
6.217444,-1.270308,-0.054836,-0.003775,-0.116276
6.218050,6.565729,-0.047492,-0.001298,0.029686
6.218655,12.052585,-0.023530,-0.002217,0.167180
6.219261,13.255589,0.013847,-0.002565,0.246195
6.219867,9.732955,0.049800,-0.000978,0.237920
6.220472,2.696696,0.071250,-0.002121,0.145500
6.221078,-5.249664,0.073495,-0.001517,0.003621
6.221684,-11.324502,0.057425,-0.002534,-0.138960
6.222290,-13.407908,0.026064,-0.000951,-0.233778
6.222895,-10.735724,-0.008380,0.002029,-0.246797
6.223501,-4.246506,-0.033223,0.000285,-0.172364
6.224107,3.736791,-0.043191,-0.000856,-0.036842
6.224712,10.415824,-0.036834,-0.002398,0.111513
6.225318,13.350379,-0.013770,-0.003070,0.219578
6.225924,11.566389,0.017694,-0.002872,0.248307
6.226529,5.592698,0.043222,-0.003591,0.188413
6.227135,-2.334351,0.055753,-0.005087,0.063451
6.227741,-9.407277,0.053965,-0.004538,-0.081395
6.228346,-13.144591,0.038956,-0.005012,-0.196338
6.228952,-12.242534,0.016370,-0.000747,-0.240235
6.229558,-6.958491,-0.001595,-0.000513,-0.196181
6.230164,0.766453,-0.009775,0.001151,-0.078687
6.230769,8.263460,-0.007427,0.001096,0.070642
6.231375,12.782061,0.005830,0.000098,0.198701
6.231981,12.783276,0.026866,0.000162,0.259488
6.232586,8.190068,0.042420,-0.000536,0.231795
6.233192,0.671547,0.045021,-0.001790,0.127217
6.233798,-7.039385,0.034307,-0.001271,-0.014891
6.234403,-12.240753,0.013025,-0.001300,-0.145095
6.235009,-13.124552,-0.014520,-0.004931,-0.217463
6.235615,-9.318270,-0.035687,-0.004365,-0.204836
6.236220,-2.207932,-0.041968,-0.005922,-0.109985
6.236826,5.713677,-0.032481,-0.009718,0.033552
6.237432,11.612635,-0.009939,-0.012944,0.174923
6.238038,13.378512,0.022958,-0.012648,0.262820
6.238643,10.401573,0.052863,-0.014826,0.265586
6.239249,3.670649,0.067411,-0.015071,0.182597
6.239855,-4.306574,0.062134,-0.014273,0.045067
6.240460,-10.731369,0.039459,-0.013925,-0.098725
6.241066,-13.355770,0.003578,-0.012971,-0.199871
6.241672,-11.239844,-0.034009,-0.014404,-0.222158
6.242277,-5.103534,-0.058913,-0.014783,-0.156693
6.242883,2.833924,-0.065640,-0.013636,-0.026609
6.243489,9.810987,-0.053979,-0.015936,0.121467
6.244094,13.264291,-0.024953,-0.015728,0.233901
6.244700,12.044070,0.012954,-0.017745,0.268986
6.245306,6.476482,0.043230,-0.018129,0.213934
6.245912,-1.364961,0.057348,-0.019640,0.088789
6.246517,-8.684624,0.053378,-0.020554,-0.061976
6.247123,-12.915923,0.032577,-0.022913,-0.188186
6.247729,-12.590285,0.001027,-0.025033,-0.246221
6.248334,-7.755816,-0.027239,-0.025105,-0.215470
6.248940,-0.192697,-0.044077,-0.022269,-0.106522
6.249546,7.481503,-0.046570,-0.022174,0.041242
6.250151,12.467655,-0.033974,-0.026641,0.174857
6.250757,13.039869,-0.008140,-0.029326,0.245880
6.251363,8.945868,0.017626,-0.030621,0.229007
6.251969,1.642293,0.033285,-0.034439,0.131659
6.252574,-6.192616,0.035228,-0.034834,-0.009743
6.253180,-11.815161,0.024175,-0.032338,-0.146091
6.253786,-13.268317,0.002668,-0.034104,-0.230180
6.254391,-9.991672,-0.018510,-0.034082,-0.231435
6.254997,-3.164279,-0.029307,-0.033619,-0.148516
6.255603,4.796824,-0.027968,-0.033000,-0.011224
6.256208,11.070765,-0.015229,-0.033045,0.131199
6.256814,13.386043,0.007942,-0.031254,0.226695
6.257420,10.964809,0.032449,-0.028181,0.240758
6.258025,4.576499,0.045523,-0.027380,0.168354
6.258631,-3.388848,0.042909,-0.029099,0.036946
6.259237,-10.125819,0.025918,-0.028773,-0.106363
6.259843,-13.272536,-0.001942,-0.032177,-0.212510
6.260448,-11.718605,-0.031463,-0.029463,-0.243514
6.261054,-5.966862,-0.049264,-0.026802,-0.186510
6.261660,1.885257,-0.050636,-0.026737,-0.061190
6.262265,9.118170,-0.036716,-0.028294,0.087780
6.262871,13.070115,-0.009342,-0.029987,0.206901
6.263477,12.413509,0.024902,-0.030123,0.252644
6.264082,7.280998,0.050484,-0.030298,0.208445
6.264688,-0.432678,0.058756,-0.031806,0.090654
6.265294,-7.954137,0.048737,-0.031925,-0.058042
6.265899,-12.646705,0.023283,-0.028722,-0.187615
6.266505,-12.881735,-0.011490,-0.028544,-0.253137
6.267111,-8.507581,-0.041256,-0.027845,-0.230663
6.267717,-1.130122,-0.056601,-0.025088,-0.127497
6.268322,6.686314,-0.055491,-0.025666,0.019730
6.268928,12.114598,-0.038321,-0.029116,0.158734
6.269534,13.245250,-0.007735,-0.025056,0.239378
6.270139,9.658691,0.022431,-0.021118,0.233281
6.270745,2.594299,0.040277,-0.018400,0.143338
6.271351,-5.335846,0.041226,-0.015404,0.004296
6.271956,-11.355019,0.026242,-0.015552,-0.135542
6.272562,-13.363014,-0.001660,-0.014277,-0.227815
6.273168,-10.618692,-0.031061,-0.015709,-0.239267
6.273773,-4.089354,-0.050209,-0.015021,-0.164724
6.274379,3.890417,-0.054997,-0.013979,-0.030942
6.274985,10.520066,-0.045084,-0.013788,0.114175
6.275591,13.378642,-0.020797,-0.011501,0.217623
6.276196,11.515240,0.009419,-0.007101,0.241403
6.276802,5.486229,0.031112,-0.006922,0.176964
6.277408,-2.451690,0.037209,-0.007074,0.048241
6.278013,-9.491216,0.027708,-0.005185,-0.098994
6.278619,-13.163376,0.004904,-0.004386,-0.215089
6.279225,-12.187301,-0.024026,-0.005335,-0.259183
6.279830,-6.847953,-0.045685,-0.006784,-0.214590
6.280436,0.894174,-0.054330,-0.006012,-0.096923
6.281042,8.364308,-0.048912,-0.005737,0.051861
6.281647,12.821116,-0.029725,-0.002716,0.178331
6.282253,12.748905,-0.000702,-0.000439,0.236550
6.282859,8.094132,0.024071,0.002956,0.205702
6.283465,0.551973,0.035016,0.002530,0.097644
6.284070,-7.139876,0.030381,0.002982,-0.047380
6.284676,-12.286522,0.012507,0.006451,-0.180018
6.285282,-13.100671,-0.014219,0.007364,-0.254208
6.285887,-9.235182,-0.037122,0.007447,-0.242939
6.286493,-2.100609,-0.047712,0.006892,-0.149547
6.287099,5.801975,-0.044099,0.010906,-0.007784
6.287704,11.641127,-0.027229,0.010338,0.131425
6.288310,13.329784,0.001200,0.011598,0.216903
6.288916,10.280891,0.029062,0.011364,0.217581
6.289522,3.511493,0.043619,0.010218,0.133058
6.290127,-4.458534,0.041567,0.012467,-0.005187
6.290733,-10.834214,0.024570,0.014536,-0.149229
6.291339,-13.385113,-0.003592,0.016740,-0.250337
6.291944,-11.194924,-0.032535,0.018902,-0.272623
6.292550,-5.011611,-0.049406,0.020244,-0.206945
6.293156,2.931067,-0.050147,0.018713,-0.076975
6.293761,9.868115,-0.035222,0.016731,0.070728
6.294367,13.251075,-0.006675,0.017658,0.182760
6.294973,11.954659,0.027364,0.018788,0.218184
6.295578,6.330460,0.051463,0.020095,0.164305
6.296184,-1.524531,0.058193,0.020006,0.041867
6.296790,-8.812891,0.046687,0.020637,-0.104910
6.297396,-12.977829,0.019843,0.022052,-0.226127
6.298001,-12.572446,-0.015438,0.020687,-0.278859
6.298607,-7.672320,-0.044151,0.021602,-0.243178
6.299213,-0.080672,-0.058240,0.022865,-0.130428
6.299818,7.576815,-0.055533,0.024812,0.019449
6.300424,12.506499,-0.036031,0.024643,0.153377
6.301030,13.005699,-0.002947,0.023738,0.223328
6.301635,8.845571,0.028641,0.024857,0.204629
6.302241,1.511198,0.047807,0.024626,0.105248
6.302847,-6.309482,0.050615,0.025400,-0.037009
6.303452,-11.877977,0.037450,0.024065,-0.172996
6.304058,-13.255580,0.011522,0.025202,-0.255325
6.304664,-9.907056,-0.015977,0.027428,-0.253495
6.305270,-3.038903,-0.034169,0.029882,-0.166816
6.305875,4.918251,-0.040105,0.030881,-0.025728
6.306481,11.143890,-0.033189,0.032091,0.119978
6.307087,13.385657,-0.013428,0.032998,0.217815
6.307692,10.888521,0.009483,0.035976,0.233196
6.308298,4.450467,0.023091,0.037460,0.160966
6.308904,-3.520501,0.023488,0.032577,0.029267
6.309509,-10.220245,0.011507,0.035056,-0.115312
6.310115,-13.299264,-0.010415,0.035550,-0.223593
6.310721,-11.670821,-0.033974,0.034838,-0.257071
6.311326,-5.864032,-0.047419,0.036356,-0.203491
6.311932,2.003487,-0.046957,0.038355,-0.081886
6.312538,9.208470,-0.033632,0.037144,0.063605
6.313144,13.100107,-0.009254,0.036531,0.180196
6.313749,12.372419,0.019874,0.039248,0.224921
6.314355,7.184499,0.039251,0.038250,0.181592
6.314961,-0.545823,0.041342,0.036538,0.066825
6.315566,-8.041916,0.025887,0.036882,-0.077198
6.316172,-12.674511,-0.003428,0.040171,-0.200694
6.316778,-12.836063,-0.039641,0.039159,-0.259966
6.317383,-8.400144,-0.067949,0.043507,-0.231899
6.317989,-0.996163,-0.079896,0.044823,-0.124677
6.318595,6.802558,-0.074048,0.044891,0.024046
6.319200,12.174504,-0.051116,0.045902,0.161894
6.319806,13.231640,-0.014419,0.045921,0.238749
6.320412,9.576077,0.020298,0.044142,0.226768
6.321018,2.476531,0.040509,0.047168,0.130518
6.321623,-5.444604,0.041865,0.049856,-0.014583
6.322229,-11.415371,0.025412,0.050359,-0.159436
6.322835,-13.352377,-0.005538,0.051240,-0.255113
6.323440,-10.539163,-0.038591,0.050008,-0.268109
6.324046,-3.969517,-0.061411,0.051313,-0.193421
6.324652,4.007703,-0.069392,0.051391,-0.058420
6.325257,10.592049,-0.061019,0.052925,0.088813
6.325863,13.380362,-0.035972,0.054085,0.194795
6.326469,11.444502,-0.003369,0.049962,0.221369
6.327075,5.368671,0.021938,0.049560,0.159567
6.327680,-2.572411,0.033465,0.049935,0.033427
6.328286,-9.572260,0.030069,0.046321,-0.111680
6.328892,-13.175367,0.013166,0.047916,-0.226203
6.329497,-12.124448,-0.010385,0.046131,-0.269797
6.330103,-6.731096,-0.028281,0.044633,-0.226033
6.330709,1.024233,-0.035233,0.044096,-0.110400
6.331314,8.462662,-0.030391,0.042307,0.035311
6.331920,12.853380,-0.013840,0.044680,0.158454
6.332526,12.703493,0.010910,0.043359,0.213850
6.333131,7.985771,0.029879,0.043246,0.181536
6.333737,0.421142,0.035656,0.040861,0.074180
6.334343,-7.247240,0.027020,0.040602,-0.068188
6.334949,-12.332216,0.006398,0.039801,-0.196206
6.335554,-13.066687,-0.021417,0.039815,-0.264296
6.336160,-9.128577,-0.043639,0.039721,-0.246417
6.336766,-1.955027,-0.051965,0.041849,-0.146564
6.337371,5.941920,-0.045000,0.040251,0.000607
6.337977,11.733145,-0.024352,0.038506,0.144029
6.338583,13.350835,0.007457,0.039467,0.232496
6.339188,10.231236,0.037384,0.036427,0.234661
6.339794,3.420164,0.052934,0.035797,0.150731
6.340400,-4.547686,0.050406,0.036223,0.013031
6.341005,-10.880100,0.031301,0.033085,-0.130320
6.341611,-13.360137,-0.000504,0.031681,-0.230401
6.342217,-11.096943,-0.033296,0.035368,-0.251255
6.342823,-4.865671,-0.053861,0.037683,-0.184751
6.343428,3.081037,-0.057982,0.036673,-0.054462
6.344034,9.976599,-0.045699,0.036757,0.092812
6.344640,13.287228,-0.017945,0.034200,0.203646
6.345245,11.910638,0.016660,0.035605,0.237137
6.345851,6.227850,0.042286,0.036476,0.181103
6.346457,-1.642072,0.051869,0.036901,0.056457
6.347062,-8.899172,0.043582,0.037948,-0.092007
6.347668,-12.997458,0.019735,0.039978,-0.214568
6.348274,-12.513638,-0.012429,0.041106,-0.268366
6.348879,-7.549805,-0.038700,0.041119,-0.233547
6.349485,0.066927,-0.051945,0.041798,-0.122003
6.350091,7.702977,-0.050124,0.040021,0.026733
6.350697,12.573619,-0.032950,0.041110,0.159586
6.351302,12.996325,-0.003740,0.042152,0.228755
6.351908,8.768525,0.023088,0.043452,0.209990
6.352514,1.402305,0.037299,0.041864,0.111352
6.353119,-6.405925,0.035435,0.039178,-0.029467
6.353725,-11.923633,0.018976,0.038310,-0.163680
6.354331,-13.230512,-0.008358,0.036778,-0.244378
6.354936,-9.816493,-0.034550,0.037079,-0.241722
6.355542,-2.913803,-0.050047,0.038178,-0.155900
6.356148,5.034972,-0.051421,0.040481,-0.017685
6.356753,11.211469,-0.039079,0.040881,0.123584
6.357359,13.381191,-0.013729,0.040228,0.215821
6.357965,10.812743,0.014161,0.041060,0.225126
6.358571,4.331483,0.031843,0.039375,0.147815
6.359176,-3.638711,0.034845,0.037200,0.012421
6.359782,-10.295998,0.023596,0.037598,-0.133740
6.360388,-13.306201,0.000720,0.035685,-0.241750
6.360993,-11.606436,-0.024693,0.035152,-0.273304
6.361599,-5.752646,-0.040473,0.036957,-0.216458
6.362205,2.118130,-0.042689,0.038380,-0.091565
6.362810,9.280267,-0.031409,0.040670,0.056706
6.363416,13.096678,-0.007715,0.039014,0.174866
6.364022,12.285665,0.022381,0.037767,0.219592
6.364627,7.034326,0.044146,0.034089,0.175101
6.365233,-0.715558,0.050204,0.034299,0.058084
6.365839,-8.182579,0.039886,0.029890,-0.088613
6.366445,-12.747884,0.016290,0.027292,-0.215236
6.367050,-12.825872,-0.014135,0.027316,-0.277464
6.367656,-8.318667,-0.037261,0.027326,-0.252142
6.368262,-0.881614,-0.045826,0.025228,-0.147061
6.368867,6.902480,-0.038411,0.025172,0.000529
6.369473,12.217912,-0.016184,0.023859,0.138663
6.370079,13.197586,0.017742,0.022005,0.217547
6.370684,9.470543,0.048896,0.021907,0.210040
6.371290,2.334623,0.064821,0.022648,0.120350
6.371896,-5.575919,0.062181,0.025271,-0.016377
6.372502,-11.493527,0.042620,0.026458,-0.151745
6.373107,-13.352481,0.009929,0.024373,-0.237735
6.373713,-10.462553,-0.022892,0.026716,-0.242114
6.374319,-3.846005,-0.044141,0.028717,-0.161227
6.374924,4.132131,-0.049495,0.027674,-0.022972
6.375530,10.671338,-0.038184,0.023887,0.123951
6.376136,13.384455,-0.011070,0.024792,0.226314
6.376741,11.368365,0.021760,0.022184,0.247121
6.377347,5.236387,0.045901,0.020154,0.178979
6.377953,-2.715873,0.055140,0.020606,0.047019
6.378558,-9.680474,0.048012,0.013958,-0.102497
6.379164,-13.214493,0.026647,0.010842,-0.219749
6.379770,-12.084006,-0.001636,0.008999,-0.263915
6.380376,-6.629140,-0.024143,0.010071,-0.218838
6.380981,1.146689,-0.035492,0.009291,-0.100849
6.381587,8.558205,-0.033931,0.009002,0.047654
6.382193,12.884914,-0.019405,0.009194,0.173697
6.382798,12.657782,0.004446,0.008408,0.231384
6.383404,7.876102,0.023953,0.009013,0.200615
6.384010,0.287726,0.030970,0.008084,0.093855
6.384615,-7.356964,0.023975,0.004717,-0.048679
6.385221,-12.378219,0.005208,0.003720,-0.177964
6.385827,-13.030337,-0.021061,0.001781,-0.248057
6.386432,-9.018685,-0.042386,-0.003274,-0.232957
6.387038,-1.807490,-0.051134,-0.004793,-0.136701
6.387644,6.078616,-0.045328,-0.003040,0.006430
6.388250,11.813611,-0.026811,-0.004540,0.145388
6.388855,13.351536,0.002564,-0.005191,0.229314
6.389461,10.153256,0.029919,-0.001063,0.227822
6.390067,3.295834,0.043479,-0.002577,0.141924
6.390672,-4.671158,0.039728,-0.005166,0.003620
6.391278,-10.957883,0.020154,-0.007975,-0.138887
6.391884,-13.365394,-0.011065,-0.008588,-0.237277
6.392489,-11.026813,-0.042306,-0.010880,-0.256127
6.393095,-4.746490,-0.060738,-0.013117,-0.188151
6.393701,3.206036,-0.062108,-0.013917,-0.057579
6.394306,10.060979,-0.046948,-0.016207,0.088689
6.394912,13.299805,-0.016569,-0.016280,0.197044
6.395518,11.844716,0.019685,-0.019766,0.227336
6.396124,6.104027,0.045984,-0.018289,0.168260
6.396729,-1.780525,0.055435,-0.022138,0.041469
6.397335,-9.006499,0.047080,-0.023590,-0.108131
6.397941,-13.039515,0.023152,-0.024484,-0.230062
6.398546,-12.477827,-0.009166,-0.023118,-0.281905
6.399152,-7.451522,-0.035807,-0.022842,-0.244186
6.399758,0.188550,-0.049423,-0.023978,-0.129247
6.400363,7.802388,-0.047130,-0.022102,0.022444
6.400969,12.610969,-0.029413,-0.021872,0.157674
6.401575,12.956337,0.000518,-0.020031,0.228273
6.402180,8.660170,0.028363,-0.023117,0.210257
6.402786,1.262754,0.043992,-0.021789,0.112090
6.403392,-6.530348,0.043951,-0.022205,-0.028447
6.403998,-11.991322,0.029200,-0.019467,-0.162109
6.404603,-13.218993,0.003121,-0.019948,-0.241939
6.405209,-9.728372,-0.022104,-0.021035,-0.238283
6.405815,-2.779742,-0.036826,-0.019121,-0.150716
6.406420,5.171606,-0.038364,-0.018565,-0.010850
6.407026,11.304243,-0.026294,-0.017647,0.132040
6.407632,13.403227,-0.001343,-0.019901,0.226115
6.408237,10.759301,0.025844,-0.022374,0.237331
6.408843,4.227381,0.042358,-0.024046,0.162259
6.409449,-3.751723,0.043783,-0.026281,0.029563
6.410055,-10.375523,0.030730,-0.028014,-0.113813
6.410660,-13.323275,0.006191,-0.024294,-0.218981
6.411266,-11.553742,-0.020376,-0.022574,-0.248457
6.411872,-5.651158,-0.036992,-0.023028,-0.191071
6.412477,2.231656,-0.039614,-0.022555,-0.067342
6.413083,9.363248,-0.028509,-0.019015,0.077937
6.413689,13.118510,-0.004328,-0.017078,0.191587
6.414294,12.238615,0.026118,-0.013925,0.231195
6.414900,6.934383,0.047806,-0.014314,0.181672
6.415506,-0.828770,0.053451,-0.013804,0.060967
6.416111,-8.267819,0.042551,-0.011103,-0.087816
6.416717,-12.773381,0.018188,-0.009065,-0.214465
6.417323,-12.781140,-0.013426,-0.007859,-0.274760
6.417929,-8.217624,-0.038421,-0.007068,-0.246336
6.418534,-0.760496,-0.049195,-0.008343,-0.138147
6.419140,7.002094,-0.043995,-0.011821,0.012232
6.419746,12.258995,-0.023882,-0.009008,0.151990
6.420351,13.167278,0.007311,-0.008001,0.231115
6.420957,9.377538,0.035925,-0.007009,0.222616
6.421563,2.213500,0.050480,-0.009346,0.130928
6.422168,-5.681362,0.047475,-0.009015,-0.008532
6.422774,-11.544548,0.028460,-0.007471,-0.146772
6.423380,-13.329624,-0.002873,-0.006309,-0.236007
6.423985,-10.368977,-0.033809,-0.007171,-0.243576
6.424591,-3.712213,-0.052839,-0.006613,-0.165833
6.425197,4.264624,-0.055765,-0.008436,-0.030469
6.425803,10.758134,-0.042612,-0.009667,0.113998
6.426408,13.398937,-0.014005,-0.007604,0.214871
6.427014,11.307759,0.019504,-0.007127,0.235002
6.427620,5.125388,0.043280,-0.006823,0.167289
6.428225,-2.834980,0.050792,-0.002360,0.036948
6.428831,-9.764964,0.041525,-0.001378,-0.110217
6.429437,-13.234910,0.017910,-0.004702,-0.224496
6.430042,-12.033145,-0.012357,-0.004566,-0.265911
6.430648,-6.527692,-0.035799,-0.005226,-0.219277
6.431254,1.260521,-0.046425,-0.007464,-0.101441
6.431859,8.640529,-0.042356,-0.009908,0.044847
6.432465,12.901478,-0.023686,-0.009857,0.166475
6.433071,12.598290,0.004841,-0.011930,0.218217
6.433677,7.754544,0.029050,-0.015719,0.181169
6.434282,0.142845,0.040999,-0.015609,0.068770
6.434888,-7.482410,0.038586,-0.015032,-0.077863
6.435494,-12.448977,0.023884,-0.013954,-0.209236
6.436099,-13.031672,0.000359,-0.010266,-0.279572
6.436705,-8.959711,-0.019863,-0.008015,-0.262794
6.437311,-1.722282,-0.028636,-0.004498,-0.163735
6.437916,6.150419,-0.024227,-0.003245,-0.017180
6.438522,11.833415,-0.008311,-0.001650,0.125642
6.439128,13.303796,0.017589,-0.002523,0.213944
6.439733,10.044855,0.041423,-0.000806,0.217242
6.440339,3.159926,0.052021,0.000560,0.136060
6.440945,-4.791707,0.046655,-0.002489,0.002727
6.441551,-11.024004,0.027296,-0.004909,-0.134942
6.442156,-13.355808,-0.002523,-0.005875,-0.228570
6.442762,-10.943503,-0.031056,-0.002132,-0.243172
6.443368,-4.618615,-0.046416,-0.000499,-0.171745
6.443973,3.336168,-0.044678,0.001754,-0.038909
6.444579,10.148183,-0.026532,0.000110,0.108439
6.445185,13.315085,0.005865,-0.001556,0.216873
6.445790,11.782433,0.042951,-0.003195,0.246612
6.446396,5.985688,0.068837,-0.002826,0.186932
6.447002,-1.912224,0.076255,-0.004936,0.059725
6.447608,-9.108032,0.064650,-0.003384,-0.090026
6.448213,-13.078493,0.036800,-0.002721,-0.212355
6.448819,-12.444893,0.000834,-0.002435,-0.264342
6.449425,-7.364490,-0.028845,-0.003894,-0.227539
6.450030,0.292125,-0.044280,-0.005213,-0.114486
6.450636,7.879305,-0.042892,-0.006844,0.034107
6.451242,12.626744,-0.025180,-0.006262,0.165181
6.451847,12.900511,0.005443,-0.005475,0.231129
6.452453,8.545631,0.034233,-0.006426,0.208794
6.453059,1.128826,0.051162,-0.008017,0.107684
6.453664,-6.639991,0.051961,-0.006824,-0.033931
