time (s), ch0 acceleration (g), ch1 acceleration (g)
0.866401,-0.001024,-0.000233
0.867398,0.576061,-1.170921
0.868395,-0.000153,-0.000027
0.869392,-0.782664,-0.005039
0.870389,-0.000081,-0.000685
0.871386,-1.415996,1.173248
0.872383,-0.000932,-0.000342
0.873380,-0.755606,1.282697
0.874377,-0.000106,-0.000489
0.875374,0.582772,0.217569
0.876371,-0.000714,-0.000794
0.877368,1.401251,-1.056449
0.878365,-0.000606,-0.000959
0.879362,0.935997,-1.346944
0.880359,-0.000747,-0.000832
0.881356,-0.388644,-0.417020
0.882353,-0.000238,-0.000581
0.883350,-1.357798,0.890064
0.884347,-0.000666,-0.000584
0.885344,-1.074001,1.394593
0.886341,-0.000697,-0.000114
0.887338,0.171641,0.622433
0.888335,-0.000522,-0.000908
0.889332,1.271511,-0.727700
0.890329,0.000004,-0.000362
0.891326,1.208571,-1.402577
0.892323,-0.000362,-0.000325
0.893320,0.038582,-0.791681
0.894317,-0.000658,-0.000370
0.895314,-1.173682,0.527639
0.896311,-0.000599,0.000130
0.897308,-1.296635,1.379086
0.898305,-0.000513,-0.000336
0.899302,-0.250428,0.968230
0.900299,-0.000003,0.000019
0.901296,1.028171,-0.333520
0.902293,-0.000261,-0.000671
0.903290,1.373614,-1.332101
0.904287,-0.000944,-0.000698
0.905284,0.461455,-1.097798
0.906281,-0.001084,-0.001111
0.907278,-0.881100,0.119267
0.908275,-0.000438,0.000082
0.909272,-1.406504,1.238730
0.910269,-0.000714,-0.000458
0.911266,-0.650981,1.229419
0.912263,-0.000153,0.000046
0.913260,0.689552,0.095248
0.914257,-0.000415,0.000301
0.915254,1.411380,-1.135327
0.916251,-0.000211,-0.000053
0.917248,0.840092,-1.310977
0.918245,-0.000549,-0.000550
0.919242,-0.504576,-0.302997
0.920239,-0.000746,-0.000264
0.921236,-1.385450,0.983182
0.922233,-0.000941,-0.000040
0.923230,-0.990222,1.381249
0.924227,-0.000341,-0.000518
0.925224,0.292174,0.515404
0.926221,-0.000690,-0.000294
0.927218,1.320654,-0.832013
0.928215,0.000074,-0.000264
0.929212,1.141629,-1.408214
0.930209,-0.000255,-0.000613
0.931206,-0.697887,1.273061
0.932203,-0.000447,-0.000261
0.933200,0.639013,0.182482
0.934197,-0.000027,0.000317
0.935194,1.408076,-1.082397
0.936191,-0.000866,-0.000030
0.937188,0.889557,-1.339183
0.938185,0.000157,-0.000058
0.939182,-0.448761,-0.384041
0.940179,-0.000158,0.000683
0.941176,-1.376563,0.921204
0.942173,0.000106,0.000388
0.943170,-1.034844,1.396157
0.944167,0.000046,0.000201
0.945165,0.232915,0.593349
0.946162,-0.000266,0.000174
0.947159,1.302332,-0.760265
0.948156,-0.000019,0.000132
0.949153,1.182546,-1.408091
0.950150,-0.000041,0.000180
0.951147,-0.020423,-0.766616
0.952144,0.000060,0.000091
0.953141,-1.213132,0.561457
0.954138,-0.000430,0.000689
0.955135,-1.279903,1.391431
0.956132,-0.000747,0.000091
0.957129,-0.193757,0.947999
0.958126,-0.000158,-0.000619
0.959123,1.073879,-0.366788
0.960120,-0.000226,0.000263
0.961117,1.368988,-1.346076
0.962114,-0.000006,0.000588
0.963111,0.413073,-1.079947
0.964108,0.000440,0.000525
0.965105,-0.929223,0.152934
0.966102,-0.000774,0.000060
0.967099,-1.408193,1.258956
0.968096,-0.000604,-0.000121
0.969093,-0.605383,1.216383
0.970090,-0.000155,-0.000052
0.971087,0.740037,0.059152
0.972084,0.000003,0.000405
0.973081,1.422553,-1.160010
0.974078,-0.000734,-0.000080
0.975075,0.804328,-1.299664
0.976072,-0.000392,-0.000206
0.977069,-0.555080,-0.266083
0.978066,-0.000349,0.000326
0.979063,-1.402144,1.013820
0.980060,-0.000772,-0.000201
0.981057,-0.958030,1.375420
0.982054,-0.000724,0.000209
0.983051,0.341986,0.477030
0.984048,0.000235,0.000018
0.985045,1.343495,-0.867102
0.986042,-0.000531,0.000132
0.987039,1.117940,-1.405456
0.988036,-0.000332,0.000401
0.989033,-0.131236,-0.660890
0.990030,-0.000429,0.000475
0.991027,-1.263987,0.677971
0.992024,-0.000078,0.000912
0.993021,-1.223536,1.412443
0.994018,0.000470,0.001049
0.995015,-0.084953,0.854463
0.996012,-0.000046,0.000776
0.997009,1.138518,-0.489984
0.998006,0.000302,0.000076
0.999003,1.327334,-1.384069
